team_id,Player,DOB,debut,last
geelong,"Taylor, Bill",1902-06-02,1926-07-03,1926-09-18
geelong,"Fleming, Roy",1901-11-05,1923-05-12,1926-09-11
geelong,"Mills, Bruce",1901-12-24,1926-06-07,1926-09-11
geelong,"Paterson, Jack",1900-12-06,1920-05-22,1926-07-10
geelong,"Hickey, Don",1902-07-12,1926-05-22,1926-05-29
geelong,"Heagney, Denis",1898-04-13,1925-09-05,1926-05-08
geelong,"Johns, Keith",1902-02-25,1919-05-10,1925-10-10
geelong,"Hudd, Bill",1901-11-28,1922-09-09,1925-10-10
geelong,"Murrells, Frank",1902-09-15,1924-08-30,1925-09-12
geelong,"Plane, Charlie",1896-03-20,1922-05-13,1925-08-22
geelong,"Pink, Arthur",1900-11-15,1923-05-12,1925-08-22
geelong,"Thomas, Stan",1892-05-09,1915-05-08,1925-08-01
geelong,"Sharland, Wallace",1902-10-11,1920-07-31,1925-06-20
geelong,"Profitt, Vic",1898-05-24,1924-05-03,1925-05-02
geelong,"McCarter, Billy",1888-10-23,1913-04-26,1924-09-06
geelong,"Craven, Harold",1895-04-26,1915-07-24,1924-09-06
geelong,"Mathieson, Jim",1892-11-29,1920-06-07,1924-09-06
geelong,"Nicolson, Ken",1902-04-23,1923-06-09,1924-09-06
geelong,"Jorgensen, Frank",1902-08-19,1923-06-09,1924-06-21
geelong,"Britter, Harry",1891-06-23,1924-05-31,1924-05-31
geelong,"Kroger, Max",1899-03-14,1919-05-31,1924-05-17
geelong,"Keane, Bill",1900-05-18,1921-08-20,1923-09-22
geelong,"Dunstone, Jack",1901-05-15,1923-05-12,1923-09-22
geelong,"Rankin, Bert",1893-02-17,1912-05-11,1923-09-15
geelong,"Rodgers, Jimmy",1897-07-13,1923-07-07,1923-09-01
geelong,"Tayler, Alec",1892-05-16,1923-07-07,1923-08-11
geelong,"Harris, George",1902-01-31,1923-05-19,1923-06-09
geelong,"Ellis, Ray",1897-05-12,1923-05-12,1923-06-04
geelong,"McGregor, Stan",1895-05-11,1923-05-12,1923-06-04
geelong,"Brownlees, Tom",1891-10-20,1913-04-26,1922-09-16
geelong,"Marchesi, Val",1900-03-06,1922-05-20,1922-09-16
geelong,"Bendle, Alby",1893-10-30,1922-05-13,1922-09-16
geelong,"Smith, Harry",1893-04-01,1922-06-10,1922-09-16
geelong,"Murrell, Jack",1901-06-23,1920-05-15,1922-09-09
geelong,"Ross, Jack",1892-04-04,1920-05-08,1922-06-05
geelong,"Rollason, Neville",1895-02-16,1921-05-14,1922-05-20
geelong,"Gross, Vic",1900-03-19,1919-05-10,1922-05-13
geelong,"Grigg, Dick",1885-06-08,1904-05-07,1921-09-24
geelong,"Eason, Alec",1889-11-08,1909-07-17,1921-09-24
geelong,"Peck, Eric",1899-08-01,1917-05-19,1921-09-24
geelong,"Smith, Herbie",1895-08-27,1919-06-28,1921-09-24
geelong,"Collins, Basil",1891-06-11,1910-06-04,1921-09-17
geelong,"Clemenger, John",1891-08-06,1919-06-21,1921-09-17
geelong,"Buchanan, Vic",1899-02-27,1921-09-17,1921-09-17
geelong,"Manson, Harold",1894-05-17,1921-09-17,1921-09-17
geelong,"Kearney, Jim",1893-07-04,1915-05-01,1921-08-27
geelong,"Bendle, Bill",1897-12-02,1918-07-20,1921-08-27
geelong,"Gray, Jack",1885-08-17,1911-06-24,1921-06-18
geelong,"Feder, Ted",1896-09-12,1921-06-11,1921-06-18
geelong,"Lineen, Jock",1890-08-12,1921-05-14,1921-05-14
geelong,"Armstrong, Les",1887-06-16,1908-07-18,1920-09-04
geelong,"Moulden, Bill",1889-06-30,1914-04-25,1920-09-04
geelong,"Mellan, Jim",1898-11-10,1920-06-26,1920-08-28
geelong,"Johns, Alwyn",1894-03-17,1913-06-21,1920-08-21
geelong,"Healy, Leo",1890-10-20,1911-06-17,1920-07-31
geelong,"Jones, Bill",1897-09-19,1920-05-26,1920-06-19
geelong,"Martini, Percy",1888-06-04,1909-07-10,1920-06-12
geelong,"Hewitson, Arthur",1893-02-27,1920-05-22,1920-06-12
geelong,"Stephens, Les",1898-10-24,1919-09-06,1920-06-07
geelong,"McQueen, Phil",1895-06-03,1920-05-08,1920-05-15
geelong,"Brownlees, Rupe",1888-04-26,1908-05-02,1919-09-13
geelong,"Maguire, Vin",1892-07-31,1915-05-15,1919-09-13
geelong,"Marsham, Harry",1890-07-19,1909-06-07,1919-09-06
geelong,"Sutterby, Reg",1899-04-25,1919-05-10,1919-08-30
geelong,"Ellingsen, Percy",1895-07-18,1915-05-01,1919-07-26
geelong,"James, Syd",1898-04-07,1919-06-09,1919-07-26
geelong,"Reed, Doy",1895-07-01,1919-06-21,1919-07-26
geelong,"Anderson, Bruce",1895-05-28,1919-06-28,1919-07-19
geelong,"Allen, Harry",1890-05-21,1914-05-09,1919-06-28
geelong,"Ross, Jack",1895-08-15,1919-06-09,1919-06-14
geelong,"Davie, Bert",1899-05-02,1917-05-19,1919-06-09
geelong,"Hope, George",1891-09-12,1917-05-26,1919-05-17
geelong,"Brady, Tom",1892-05-01,1917-05-19,1919-05-10
geelong,"Moodie, Duncan",1897-05-07,1918-05-11,1918-08-10
geelong,"Maher, Ambrose",1894-01-02,1918-05-18,1918-07-27
geelong,"Gliddon, Bill",1896-08-31,1918-07-20,1918-07-20
geelong,"Everett, Ern",1892-10-31,1918-07-13,1918-07-13
geelong,"MacKay, Norm",1890-11-15,1917-05-12,1918-07-06
geelong,"Peterson, Tommy",1898-02-19,1918-06-22,1918-06-22
geelong,"Sheridan, Jack",1898-09-18,1918-06-22,1918-06-22
geelong,"Hodgins, Frank",1888-05-04,1915-07-24,1918-05-18
geelong,"Baker, Jack",1891-12-09,1913-05-03,1917-08-18
geelong,"Stokes, Dick",1890-09-21,1915-05-15,1917-06-23
geelong,"Tasker, Leo",1900-10-21,1917-05-12,1917-06-09
geelong,"McLennan, Gus",1897-08-29,1917-05-19,1917-05-19
geelong,"Eason, Bill",1881-12-15,1902-05-03,1915-08-21
geelong,"James, Les",1890-06-29,1909-05-01,1915-08-21
geelong,"Thompson, Jamie",1892-05-29,1915-05-22,1915-08-21
geelong,"Armstrong, Ossy",1892-05-30,1915-07-03,1915-08-21
geelong,"Landy, Bill",1897-06-25,1915-08-14,1915-08-21
geelong,"Gill, George",1892-07-14,1915-06-07,1915-08-07
geelong,"Orchard, Billy",1888-08-09,1906-09-01,1915-07-10
geelong,"Audsley, Jack",1892-10-24,1915-07-03,1915-07-10
geelong,"Dalton, Bert",1891-08-22,1909-05-08,1915-05-29
geelong,"Jones, Bill",1887-05-11,1915-05-08,1915-05-22
geelong,"Slater, Joe",1888-11-29,1906-09-01,1914-09-05
geelong,"Heinz, George",1891-10-08,1910-04-30,1914-09-05
geelong,"Fairbairn, Les",1889-04-25,1906-05-26,1914-09-05
geelong,"Scown, Percy",1883-07-13,1906-05-05,1914-08-22
geelong,"Blencowe, Jack",1891-05-17,1914-06-20,1914-07-04
geelong,"Wilton, Billy",1889-03-17,1908-08-08,1914-05-23
geelong,"Conradi, Harold",1894-07-28,1914-05-23,1914-05-23
geelong,"Burleigh, Gordon",1889-03-24,1914-05-16,1914-05-16
geelong,"Freeman, Neil",1890-04-21,1911-04-29,1914-05-09
geelong,"Schofield, Bert",1890-09-01,1911-08-19,1913-08-09
geelong,"Nankervis, Stephen",1890-02-11,1912-08-24,1913-08-09
geelong,"Martin, Len",1887-04-19,1906-05-05,1913-06-07
geelong,"Webber, Edmund",1894-03-12,1912-07-20,1913-05-10
geelong,"Holligan, Joe",1886-01-29,1913-04-26,1913-05-10
geelong,"Watt, Jack",1890-11-02,1909-07-17,1912-09-07
geelong,"Armstrong, Charlie",1883-03-10,1912-04-27,1912-09-07
geelong,"McLean, Ted",1893-10-12,1912-08-03,1912-08-31
geelong,"Pender, Laurie",1887-07-23,1912-05-18,1912-08-17
geelong,"Bant, Chris",1881-02-21,1912-06-08,1912-06-29
geelong,"Cordner, Alan",1890-05-06,1911-08-19,1912-06-08
geelong,"Moran, Frank",1883-10-03,1907-06-29,1911-08-26
geelong,"Palmer, Alby",1885-07-22,1906-06-16,1911-08-19
geelong,"Martin, Tom",1888-11-17,1911-06-05,1911-07-15
geelong,"Morgan, Doug",1886-03-30,1909-07-03,1911-07-01
geelong,"Doull, George",1879-12-25,1904-07-02,1911-06-10
geelong,"Beard, Dave",1885-09-15,1906-06-04,1911-06-03
geelong,"Whittington, Bert",1885-01-01,1908-08-08,1911-05-27
geelong,"Smith, Sid",1890-10-25,1911-04-29,1911-05-27
geelong,"Grigg, Norm",1893-06-22,1911-05-06,1911-05-27
geelong,"Cameron, Charlie",1886-05-25,1908-05-02,1910-09-03
geelong,"Young, Henry",1873-05-16,1897-05-22,1910-08-06
geelong,"Ricketts, George",1888-12-13,1910-04-30,1910-07-23
geelong,"Todd, Reg",1889-10-04,1910-05-14,1910-07-16
geelong,"Gorman, Christy",1889-12-19,1910-07-16,1910-07-16
geelong,"Rankin, Teddy",1872-03-11,1897-05-08,1910-06-25
geelong,"Newling, Ernest",1876-06-26,1900-06-23,1910-06-18
geelong,"Boyd, Alex",1883-11-04,1908-07-04,1910-06-11
geelong,"Glover, Bert",1887-03-18,1910-05-14,1910-05-14
geelong,"Batty, Les",1887-09-30,1909-05-08,1909-09-04
geelong,"Miller, Billy",1884-03-09,1907-04-27,1909-07-24
geelong,"Hassett, Jack",1880-08-15,1907-06-15,1909-07-03
geelong,"Salmon, Percy",1885-12-20,1908-07-04,1909-07-03
geelong,"Woods, Bill",1890-08-31,1909-06-12,1909-06-19
geelong,"Arbrew, Jack",1889-08-04,1909-06-19,1909-06-19
geelong,"Bowey, Frank",1881-12-16,1901-05-04,1909-06-12
geelong,"Chisholm, Les",1888-07-01,1908-08-08,1909-05-08
geelong,"Hardiman, Tom",1882-11-30,1907-05-11,1908-09-05
geelong,"McKay, Hugh",1883-11-05,1907-08-17,1908-09-05
geelong,"Keon, Johnny",1885-10-01,1908-07-25,1908-09-05
geelong,"James, Fred",1884-05-09,1908-08-15,1908-09-05
geelong,"Ritchie, Robert",1884-01-22,1908-08-15,1908-09-05
geelong,"Marshall, Nick",1875-11-28,1907-05-11,1908-08-15
geelong,"Dickson, Tom",1888-06-09,1908-08-08,1908-08-15
geelong,"Bell, John",1886-10-07,1906-06-30,1908-08-08
geelong,"Pender, Jack",1885-11-01,1908-07-11,1908-08-01
geelong,"Stephens, Peter",1879-05-16,1902-07-05,1908-07-25
geelong,"Molan, Con",1886-10-15,1904-05-14,1908-07-18
geelong,"McGorlick, Norm",1887-11-28,1908-07-04,1908-07-18
geelong,"McKenzie, Alec",1882-07-04,1902-05-03,1908-07-04
geelong,"Gell, Les",1886-08-12,1908-05-02,1908-06-27
geelong,"Tansing, George",1884-03-25,1908-06-06,1908-06-27
geelong,"Stodart, Frank",1885-03-10,1903-06-20,1908-06-13
geelong,"Bourchier, Bert",1884-08-27,1908-06-13,1908-06-13
geelong,"Bennett, Herb",1885-03-12,1907-08-24,1908-06-08
geelong,"Davern, Bill",1883-09-03,1908-05-09,1908-06-08
geelong,"Green, Jack",1887-08-28,1908-06-06,1908-06-08
geelong,"Roebuck, Les",1885-11-10,1905-05-06,1908-05-23
geelong,"McKinley, Bill",1882-03-24,1903-06-08,1908-05-16
geelong,"Gough, Alf",1884-06-04,1905-06-10,1907-08-31
geelong,"Sherry, Tom",1881-10-05,1907-05-25,1907-08-31
geelong,"Day, Alf",1884-05-19,1907-07-06,1907-08-31
geelong,"Getsom, Bill",1885-01-11,1906-09-08,1907-08-31
geelong,"Boynton, Frank",1887-01-01,1907-04-27,1907-08-24
geelong,"McNeilage, Jim",1885-02-17,1907-04-27,1907-08-17
geelong,"Allen, Jack",1887-10-13,1907-05-04,1907-07-20
geelong,"Upton, Ralph",1885-06-08,1907-06-03,1907-06-03
geelong,"McNeilage, George",1890-08-03,1907-04-27,1907-05-25
geelong,"Dupe, Alf",1876-01-01,1906-07-07,1907-05-18
geelong,"Fletcher, Norm",1884-10-02,1906-09-01,1907-05-04
geelong,"Fletcher, Percy",1879-10-20,1901-08-17,1906-09-08
geelong,"Rankin, Tom",1881-05-03,1904-05-07,1906-09-08
geelong,"Crowl, Joe",1883-12-13,1906-05-05,1906-09-08
geelong,"Gallagher, Billy",1885-08-11,1906-08-18,1906-09-08
geelong,"Fischer, Henry",1880-07-11,1906-08-25,1906-09-08
geelong,"Wighton, Jack",1885-07-22,1906-09-01,1906-09-08
geelong,"Davison, Norman",1888-02-17,1906-09-08,1906-09-08
geelong,"Gibney, Tom",1886-10-28,1906-07-14,1906-09-01
geelong,"Horman, Alf",1885-04-11,1906-08-18,1906-09-01
geelong,"Harper, Jim",1884-08-15,1906-07-28,1906-08-25
geelong,"McKenzie, John",1885-05-19,1906-08-18,1906-08-25
geelong,"Wright, Jack",1878-05-04,1902-07-26,1906-08-04
geelong,"Stubbs, Edgar",1883-03-28,1906-07-07,1906-08-04
geelong,"Knell, Jack",1878-07-10,1904-07-02,1906-07-28
geelong,"Ryan, Dave",1885-01-23,1906-07-07,1906-07-14
geelong,"Woods, Ike",1879-08-20,1901-07-27,1906-06-30
geelong,"Munday, Jim",1887-07-07,1904-06-11,1906-06-16
geelong,"Leggett, George",1879-07-14,1906-05-12,1906-06-09
geelong,"Belcher, Norman",1879-07-10,1899-05-27,1906-05-19
geelong,"James, Ern",1883-10-26,1905-08-19,1906-05-19
geelong,"Murphy, Johnny",1879-12-12,1905-09-02,1906-05-05
geelong,"Donaghy, Mick",1877-11-14,1900-05-05,1905-09-09
geelong,"Quinton, Horrie",1878-01-09,1903-07-11,1905-09-09
geelong,"Williams, Herb",1885-07-13,1905-09-09,1905-09-09
geelong,"Forbes, Ivan",1880-10-16,1902-06-09,1905-09-02
geelong,"McCallum, Firth",1872-12-27,1897-05-08,1905-08-19
geelong,"Millar, Alf",1887-11-14,1905-05-27,1905-07-29
geelong,"Brown, Bill",1882-11-03,1905-06-17,1905-06-17
geelong,"Clarke, Ken",1883-02-23,1903-08-15,1905-06-10
geelong,"Holligan, Mick",1881-09-16,1904-08-20,1905-06-05
geelong,"Hopkins, Artie",1879-08-21,1903-05-16,1905-06-05
geelong,"Stewart, Walter",1875-04-15,1905-05-20,1905-05-27
geelong,"Piper, Jim",1884-04-30,1905-05-20,1905-05-20
geelong,"Kelly, Joe",1884-03-25,1905-05-13,1905-05-13
geelong,"McInnes, John",1884-09-03,1905-05-13,1905-05-13
geelong,"Bennion, Bill",1881-09-06,1901-08-24,1904-09-03
geelong,"McLean, Tom",1876-07-07,1902-05-24,1904-09-03
geelong,"Cheeseman, Henry",1875-12-20,1904-09-03,1904-09-03
geelong,"Burns, Bill",1884-08-19,1904-08-20,1904-08-27
geelong,"Digby, Reg",1879-01-21,1904-08-20,1904-08-27
geelong,"Fox, Joe",1879-01-20,1904-08-20,1904-08-27
geelong,"McMurrich, Peter",1886-05-12,1904-07-23,1904-07-23
geelong,"Clarke, Bert",1884-03-29,1904-06-06,1904-07-02
geelong,"Coles, Charlie",1878-12-26,1897-05-22,1904-06-25
geelong,"Horman, George",1883-10-01,1904-06-11,1904-06-11
geelong,"Roberts, Jimmy",1883-04-16,1904-05-07,1904-05-07
geelong,"Holligan, Teddy",1878-03-26,1897-05-08,1903-09-05
geelong,"Mesley, Arthur",1876-08-07,1903-06-20,1903-09-05
geelong,"Kearney, Gordon",1885-02-05,1903-05-23,1903-09-05
geelong,"Pincott, Arthur",1877-03-03,1897-06-19,1903-08-15
geelong,"Lee, Jack",1878-11-09,1903-06-20,1903-07-25
geelong,"Bailiff, Les",1877-08-16,1898-07-09,1903-07-11
geelong,"Cronin, Fred",1882-09-16,1902-08-16,1903-06-13
geelong,"Hines, Willie",1880-04-28,1903-05-02,1903-06-13
geelong,"Kerr, Bob",1875-05-01,1902-08-23,1903-06-13
geelong,"Aitken, James",1882-07-23,1903-06-13,1903-06-13
geelong,"Webb, Hughie",1878-11-14,1900-06-30,1903-05-30
geelong,"Wayth, Stan",1883-06-28,1903-05-23,1903-05-23
geelong,"Holland, Ted",1879-11-17,1900-07-07,1902-08-30
geelong,"Mahoney, Bill",1885-01-01,1902-05-03,1902-08-30
geelong,"Potter, Ern",1878-03-21,1902-06-21,1902-08-30
geelong,"Pitman, Herb",1881-06-25,1902-07-19,1902-08-30
geelong,"Shelley, Tom",1876-11-12,1902-08-30,1902-08-30
geelong,"Reed, Arthur",1883-07-19,1902-05-03,1902-08-23
geelong,"Palmer, Jimmy",1877-12-19,1897-06-26,1902-08-16
geelong,"Hurley, John",1884-01-19,1902-07-19,1902-08-02
geelong,"Hall, Bert",1880-08-24,1902-07-19,1902-07-19
geelong,"Batty, Ern",1879-09-20,1902-05-17,1902-07-12
geelong,"Buchan, Tommy",1874-10-27,1899-05-13,1902-07-05
geelong,"Beasley, Jim",1880-12-19,1902-05-24,1902-07-05
geelong,"Burns, Peter",1866-01-05,1897-05-08,1902-06-14
geelong,"Baker, Jack",1878-05-08,1901-05-04,1902-06-14
geelong,"Davie, Jack",1874-10-05,1902-05-17,1902-05-17
geelong,"Munday, Bill",1876-01-24,1902-05-17,1902-05-17
geelong,"Flynn, Jim",1871-03-21,1897-05-22,1902-05-10
geelong,"McKeegan, Tim",1877-09-26,1901-06-01,1902-05-10
geelong,"Horman, James",1877-11-09,1900-05-05,1902-05-03
geelong,"Gill, Billy",1876-04-12,1901-06-22,1902-05-03
geelong,"Thompson, Archie",1875-08-05,1897-05-08,1901-08-31
geelong,"Lockwood, Teddy",1872-12-06,1899-05-13,1901-08-31
geelong,"OLoughlin, Jack",1873-08-10,1898-05-14,1901-08-31
geelong,"McShane, Jim",1871-02-28,1897-05-08,1901-08-24
geelong,"McShane, Joe",1868-11-29,1897-05-08,1901-08-24
geelong,"Lockwood, George",1872-12-06,1899-05-13,1901-08-17
geelong,"Saxbee, George",1881-08-05,1901-08-17,1901-08-17
geelong,"Hardiman, Jack",1877-07-27,1900-05-05,1901-07-20
geelong,"Lord, Don",1875-02-15,1901-06-29,1901-07-20
geelong,"Palmer, George",1879-06-09,1901-06-29,1901-06-29
geelong,"Moodie, Bill",1879-10-24,1901-06-01,1901-06-22
geelong,"Powell, Joe",1868-06-30,1900-05-05,1901-05-25
geelong,"Strickland, Len",1880-05-13,1900-05-05,1900-06-23
geelong,"Collocott, Harold",1883-06-25,1900-06-23,1900-06-23
geelong,"Gatehouse, James",1883-03-27,1900-06-23,1900-06-23
geelong,"Quinton, Heber",1883-11-02,1900-06-23,1900-06-23
geelong,"James, Eddy",1874-02-14,1897-05-08,1900-06-09
geelong,"Leahy, Paddy",1874-05-16,1897-05-08,1900-06-09
geelong,"De Gruchy, Bill",1877-06-30,1900-05-05,1900-05-05
geelong,"Stanlake, Robert",1883-03-17,1900-05-05,1900-05-05
geelong,"Conway, Jack",1867-03-26,1897-05-08,1899-09-09
geelong,"Parkin, Jack",1877-06-09,1897-05-08,1899-09-09
geelong,"Leighton, Ernie",1872-03-24,1898-06-04,1899-09-09
geelong,"Dear, Alf",1878-09-30,1898-05-21,1899-09-09
geelong,"Greeves, Ted",1878-12-16,1897-08-28,1899-09-09
geelong,"Pincott, Billy",1875-07-24,1897-05-08,1899-09-09
geelong,"Parkin, Harry",1879-06-21,1899-07-22,1899-08-05
geelong,"White, Fred",1877-05-06,1897-06-19,1899-05-27
geelong,"ODonnell, Pat",1876-11-25,1899-05-20,1899-05-20
geelong,"McShane, Henry",1873-02-09,1897-05-08,1898-09-10
geelong,"Brockwell, Sam",1871-02-04,1897-05-22,1898-09-10
geelong,"Walker, Dick",1872-08-10,1898-05-21,1898-09-10
geelong,"Cooke, Walter",1876-11-18,1898-05-21,1898-09-10
geelong,"King, Alec",1874-06-01,1898-07-23,1898-09-10
geelong,"McKenzie, Arthur",1879-12-25,1898-08-20,1898-09-10
geelong,"Calvert, Ossie",1880-08-04,1898-08-13,1898-08-20
geelong,"Barling, Bert",1878-01-24,1897-06-05,1898-07-23
geelong,"Anderson, Ernest",1877-08-17,1898-07-23,1898-07-23
geelong,"Dore, Jack",1875-05-23,1898-05-24,1898-06-25
geelong,"Quinn, Jack",1874-09-28,1897-05-08,1898-06-04
geelong,"Robertson, Bill",1879-03-31,1898-05-21,1898-05-21
geelong,"Maguire, Tom",1873-12-24,1897-05-08,1898-05-14
geelong,"Sandford, Cecil",1874-08-02,1897-06-22,1898-05-14
geelong,"Pontin, Alf",1869-09-22,1897-05-08,1897-09-04
geelong,"Moran, Ned",1876-11-29,1897-07-31,1897-08-07
geelong,"Armstrong, Mac",1869-09-17,1897-06-19,1897-07-24
geelong,"Enfield, Stan",1873-08-31,1897-05-15,1897-05-29
geelong,"McKay, Bill",1879-07-10,1897-05-08,1897-05-15
geelong,"Paterson, Bob",1875-10-10,1897-05-08,1897-05-15
geelong,"Sharkey, Jack",1874-01-24,1897-05-15,1897-05-15
geelong,"Lucas, John",1869-06-27,1897-05-08,1897-05-08
geelong,"Mullen, Tom",1868-12-25,1897-05-08,1897-05-08
goldcoast,"Miller, Touk",1996-02-22,2015-04-04,2024-08-24
goldcoast,"Sexton, Alex",1993-12-03,2012-05-19,2024-08-24
goldcoast,"Lemmens, Sean",1994-11-02,2014-03-15,2024-08-24
goldcoast,"Witts, Jarrod",1992-09-13,2017-03-25,2024-08-24
goldcoast,"Ballard, Charlie",1999-07-23,2018-05-05,2024-08-24
goldcoast,"Holman, Nick",1995-05-29,2018-03-24,2024-08-24
goldcoast,"Lukosius, Jack",2000-08-09,2019-03-24,2024-08-24
goldcoast,"Collins, Sam",1994-06-15,2019-03-24,2024-08-24
goldcoast,"Powell, Wil",1999-08-26,2018-06-30,2024-08-24
goldcoast,"Anderson, Noah",2001-02-17,2020-03-21,2024-08-24
goldcoast,"Weller, Lachie",1996-02-23,2018-03-24,2024-08-24
goldcoast,"King, Ben",2000-07-07,2019-05-19,2024-08-24
goldcoast,"Rowell, Matt",2001-07-01,2020-03-21,2024-08-24
goldcoast,"Flanders, Sam",2001-07-24,2020-08-12,2024-08-24
goldcoast,"Andrew, Mac",2003-12-04,2022-07-31,2024-08-24
goldcoast,"Humphrey, Bailey",2004-09-11,2023-04-08,2024-08-24
goldcoast,"Budarick, Connor",2001-04-06,2020-03-21,2024-08-24
goldcoast,"Davies, Alex",2002-03-18,2021-08-21,2024-08-24
goldcoast,"Long, Ben",1997-08-21,2023-03-18,2024-08-24
goldcoast,"Uwland, Bodhi",2003-07-25,2023-03-18,2024-08-24
goldcoast,"Clohesy, Sam",2002-12-12,2024-04-07,2024-08-24
goldcoast,"Graham, Will",2005-07-27,2024-04-07,2024-08-24
goldcoast,"Rogers, Jake",2005-03-02,2024-04-21,2024-08-24
goldcoast,"Swallow, David",1992-11-19,2011-04-02,2024-08-17
goldcoast,"Walter, Jed",2005-06-08,2024-03-24,2024-08-17
goldcoast,"Fiorini, Brayden",1997-08-22,2016-08-20,2024-08-02
goldcoast,"Rosas, Malcolm",2001-06-27,2021-05-15,2024-08-02
goldcoast,"Jeffrey, Joel",2002-03-12,2021-08-01,2024-08-02
goldcoast,"Johnston, Lloyd",2004-09-21,2023-08-19,2024-08-02
goldcoast,"Berry, Tom",2001-05-01,2023-05-06,2024-07-27
goldcoast,"Moyle, Ned",2002-02-15,2023-04-08,2024-07-27
goldcoast,"Ainsworth, Ben",1998-02-10,2017-03-25,2024-07-14
goldcoast,"Day, Sam",1992-09-06,2011-05-07,2024-07-06
goldcoast,"Ellis, Brandon",1993-08-03,2020-03-21,2024-06-23
goldcoast,"Atkins, Rory",1994-07-12,2021-05-15,2024-05-05
goldcoast,"Read, Ethan",2005-07-07,2024-04-07,2024-05-05
goldcoast,"Casboult, Levi",1990-03-15,2022-03-20,2024-03-24
goldcoast,"Macpherson, Darcy",1997-10-29,2016-05-07,2024-03-16
goldcoast,"Burgess, Chris",1995-11-26,2019-03-24,2023-08-26
goldcoast,"Chol, Mabior",1997-01-29,2022-03-20,2023-08-26
goldcoast,"Farrar, Jy",1996-12-07,2020-09-20,2023-08-12
goldcoast,"Hollands, Elijah",2002-04-25,2022-07-23,2023-08-12
goldcoast,"Tsitas, James",1995-03-03,2022-07-02,2023-08-12
goldcoast,"Oea, Hewago",2001-11-13,2022-07-02,2023-07-23
goldcoast,"Constable, Charlie",1999-05-18,2022-05-28,2023-03-26
goldcoast,"Graham, Caleb",2000-09-12,2019-08-10,2022-08-20
goldcoast,"Rankine, Izak",2000-04-23,2020-07-11,2022-08-13
goldcoast,"Sharp, Jeremy",2001-08-13,2020-08-06,2022-08-13
goldcoast,"Markov, Oleg",1996-05-08,2021-03-21,2022-07-31
goldcoast,"Bowes, Jack",1998-01-26,2017-03-25,2022-07-17
goldcoast,"Thompson, Rory",1991-03-12,2011-07-09,2022-05-21
goldcoast,"Corbett, Josh",1996-04-23,2019-04-27,2022-04-24
goldcoast,"Harbrow, Jarrod",1988-07-18,2011-04-02,2021-08-21
goldcoast,"Smith, Zac",1990-02-22,2011-04-02,2021-08-21
goldcoast,"Townsend, Jacob",1993-06-20,2021-08-07,2021-08-15
goldcoast,"Brodie, Will",1998-08-23,2017-05-27,2021-08-01
goldcoast,"Greenwood, Hugh",1992-03-06,2020-03-21,2021-07-11
goldcoast,"Hanley, Pearce",1988-11-15,2017-03-25,2020-08-02
goldcoast,"Joyce, Jesse",1997-08-17,2016-06-04,2020-03-21
goldcoast,"Rischitelli, Michael",1986-01-08,2011-04-02,2019-08-24
goldcoast,"Young, Aaron",1992-12-06,2018-03-24,2019-08-24
goldcoast,"Murdoch, Jordan",1992-03-23,2019-03-24,2019-08-24
goldcoast,"Dawson, Jacob",1999-11-03,2018-06-23,2019-08-24
goldcoast,"Horlin-Smith, George",1992-12-22,2019-03-24,2019-08-18
goldcoast,"Miles, Anthony",1992-02-28,2019-03-24,2019-08-10
goldcoast,"Heron, Jacob",1999-12-10,2018-05-19,2019-08-10
goldcoast,"Martin, Jack",1995-01-29,2014-03-15,2019-08-04
goldcoast,"Wright, Peter",1996-09-08,2015-06-06,2019-08-04
goldcoast,"Hombsch, Jack",1993-03-07,2019-03-24,2019-07-28
goldcoast,"Ellis, Corey",1996-10-09,2019-06-15,2019-07-28
goldcoast,"Scheer, Brad",1998-08-31,2017-05-06,2019-07-13
goldcoast,"Ah Chee, Callum",1997-10-09,2016-03-26,2019-06-15
goldcoast,"Schoenfeld, Josh",1997-07-03,2016-07-23,2019-06-01
goldcoast,"May, Steven",1992-01-10,2011-05-01,2018-08-25
goldcoast,"Lyons, Jarryd",1992-07-22,2017-03-25,2018-08-25
goldcoast,"Leslie, Jack",1995-04-27,2014-08-23,2018-08-25
goldcoast,"Barlow, Michael",1987-12-18,2017-03-25,2018-08-25
goldcoast,"Crossley, Brayden",1999-08-16,2018-05-05,2018-08-25
goldcoast,"Kolodjashnij, Kade",1995-08-09,2014-03-29,2018-08-11
goldcoast,"Lonergan, Jesse",1994-11-14,2013-05-04,2018-08-05
goldcoast,"Spencer, Max",1997-10-04,2017-07-29,2018-08-05
goldcoast,"Lynch, Tom",1992-10-31,2011-05-07,2018-06-23
goldcoast,"Hall, Aaron",1990-11-09,2012-03-31,2018-06-02
goldcoast,"Rosa, Matt",1986-11-23,2016-03-26,2018-05-19
goldcoast,"McKenzie, Trent",1992-04-03,2011-04-02,2017-08-26
goldcoast,"Saad, Adam",1994-07-23,2015-04-04,2017-08-26
goldcoast,"Hallahan, Mitch",1992-08-23,2015-04-04,2017-08-26
goldcoast,"Brooksby, Keegan",1990-04-27,2015-05-30,2017-08-26
goldcoast,"Currie, Daniel",1989-02-15,2016-04-23,2017-08-12
goldcoast,"Scrimshaw, Jack",1998-09-04,2017-07-22,2017-08-12
goldcoast,"Ablett, Gary",1984-05-14,2011-04-02,2017-08-05
