team_id,Player,DOB,seasons
melbourne,"Jacobs, Graeme",1944-03-06,1965
melbourne,"Jacobs, Graeme",1944-03-06,1966
melbourne,"Jacobs, Graeme",1944-03-06,1967
melbourne,"Bowden, Adrian",1947-10-12,1966
melbourne,"Bowden, Adrian",1947-10-12,1967
melbourne,"Foster, Rob",1947-03-25,1964
melbourne,"Foster, Rob",1947-03-25,1965
melbourne,"Foster, Rob",1947-03-25,1966
melbourne,"Foster, Rob",1947-03-25,1967
melbourne,"Stewart, Bob",1946-08-09,1966
melbourne,"Stewart, Bob",1946-08-09,1967
melbourne,"Quinn, Tom",1947-10-31,1967
melbourne,"Massey, Bernie",1939-08-12,1960
melbourne,"Massey, Bernie",1939-08-12,1961
melbourne,"Massey, Bernie",1939-08-12,1962
melbourne,"Massey, Bernie",1939-08-12,1963
melbourne,"Massey, Bernie",1939-08-12,1964
melbourne,"Massey, Bernie",1939-08-12,1965
melbourne,"Massey, Bernie",1939-08-12,1966
melbourne,"Massey, Bernie",1939-08-12,1967
melbourne,"Feldmann, Rick",1945-11-27,1965
melbourne,"Feldmann, Rick",1945-11-27,1966
melbourne,"Feldmann, Rick",1945-11-27,1967
melbourne,"Comben, John",1944-06-13,1967
melbourne,"Langford, Bob",1948-10-03,1966
melbourne,"Langford, Bob",1948-10-03,1967
melbourne,"Toll, John",1946-02-04,1967
melbourne,"Murnane, John",1948-02-11,1966
melbourne,"Murnane, John",1948-02-11,1967
melbourne,"Rowe, Ken",1943-12-05,1965
melbourne,"Rowe, Ken",1943-12-05,1966
melbourne,"Burston, Ed",1944-01-19,1966
melbourne,"Rattray, Kerry",1944-07-13,1962
melbourne,"Rattray, Kerry",1944-07-13,1963
melbourne,"Rattray, Kerry",1944-07-13,1965
melbourne,"Rattray, Kerry",1944-07-13,1966
melbourne,"Hirst, Tony",1945-06-14,1966
melbourne,"Ryan, Kerry",1947-02-14,1966
melbourne,"Jungwirth, Ken",1946-08-03,1966
melbourne,"Quirk, John",1945-07-28,1966
melbourne,"Vearing, Frank",1943-11-21,1965
melbourne,"Vearing, Frank",1943-11-21,1966
melbourne,"Hamilton, John",1946-12-09,1966
melbourne,"Wynd, Garrey",1946-10-31,1966
melbourne,"Bartlett, Maurie",1946-06-09,1964
melbourne,"Bartlett, Maurie",1946-06-09,1966
melbourne,"Harrison, Les",1945-01-29,1966
melbourne,"Crompton, Neil",1937-08-16,1957
melbourne,"Crompton, Neil",1937-08-16,1958
melbourne,"Crompton, Neil",1937-08-16,1959
melbourne,"Crompton, Neil",1937-08-16,1960
melbourne,"Crompton, Neil",1937-08-16,1962
melbourne,"Crompton, Neil",1937-08-16,1963
melbourne,"Crompton, Neil",1937-08-16,1964
melbourne,"Crompton, Neil",1937-08-16,1965
melbourne,"Crompton, Neil",1937-08-16,1966
melbourne,"Chapman, Jeff",1948-02-22,1966
melbourne,"Russell, Bob",1945-10-04,1966
melbourne,"Wise, Graham",1942-10-13,1963
melbourne,"Wise, Graham",1942-10-13,1964
melbourne,"Wise, Graham",1942-10-13,1965
melbourne,"Wise, Graham",1942-10-13,1966
melbourne,"Miller, Robert",1941-03-12,1961
melbourne,"Miller, Robert",1941-03-12,1962
melbourne,"Miller, Robert",1941-03-12,1963
melbourne,"Miller, Robert",1941-03-12,1964
melbourne,"Miller, Robert",1941-03-12,1965
melbourne,"McLean, Peter",1941-05-06,1964
melbourne,"McLean, Peter",1941-05-06,1965
melbourne,"Robbie, David",1944-05-11,1963
melbourne,"Robbie, David",1944-05-11,1964
melbourne,"Robbie, David",1944-05-11,1965
melbourne,"Gormly, Bob",1947-02-07,1965
melbourne,"Lord, John",1937-04-02,1957
melbourne,"Lord, John",1937-04-02,1958
melbourne,"Lord, John",1937-04-02,1959
melbourne,"Lord, John",1937-04-02,1960
melbourne,"Lord, John",1937-04-02,1961
melbourne,"Lord, John",1937-04-02,1962
melbourne,"Lord, John",1937-04-02,1963
melbourne,"Lord, John",1937-04-02,1964
melbourne,"Lord, John",1937-04-02,1965
melbourne,"Leitch, Jim",1945-08-11,1964
melbourne,"Leitch, Jim",1945-08-11,1965
melbourne,"Leahy, Brian",1943-02-03,1960
melbourne,"Leahy, Brian",1943-02-03,1961
melbourne,"Leahy, Brian",1943-02-03,1962
melbourne,"Leahy, Brian",1943-02-03,1963
melbourne,"Leahy, Brian",1943-02-03,1964
melbourne,"Leahy, Brian",1943-02-03,1965
melbourne,"Bromell, Hugh",1942-01-02,1965
melbourne,"Watson, Graeme",1945-03-08,1964
melbourne,"Watson, Graeme",1945-03-08,1965
melbourne,"Andrew, Robin",1945-05-19,1965
melbourne,"Barassi, Ron",1936-02-27,1953
melbourne,"Barassi, Ron",1936-02-27,1954
melbourne,"Barassi, Ron",1936-02-27,1955
melbourne,"Barassi, Ron",1936-02-27,1956
melbourne,"Barassi, Ron",1936-02-27,1957
melbourne,"Barassi, Ron",1936-02-27,1958
melbourne,"Barassi, Ron",1936-02-27,1959
melbourne,"Barassi, Ron",1936-02-27,1960
melbourne,"Barassi, Ron",1936-02-27,1961
melbourne,"Barassi, Ron",1936-02-27,1962
melbourne,"Barassi, Ron",1936-02-27,1963
melbourne,"Barassi, Ron",1936-02-27,1964
melbourne,"Adams, Frank",1935-06-12,1953
melbourne,"Adams, Frank",1935-06-12,1954
melbourne,"Adams, Frank",1935-06-12,1955
melbourne,"Adams, Frank",1935-06-12,1956
melbourne,"Adams, Frank",1935-06-12,1957
melbourne,"Adams, Frank",1935-06-12,1958
melbourne,"Adams, Frank",1935-06-12,1959
melbourne,"Adams, Frank",1935-06-12,1960
melbourne,"Adams, Frank",1935-06-12,1961
melbourne,"Adams, Frank",1935-06-12,1962
melbourne,"Adams, Frank",1935-06-12,1963
melbourne,"Adams, Frank",1935-06-12,1964
melbourne,"Zinko, Owen",1945-04-10,1963
melbourne,"Zinko, Owen",1945-04-10,1964
melbourne,"Carroll, Bob",1941-10-18,1961
melbourne,"Carroll, Bob",1941-10-18,1962
melbourne,"Carroll, Bob",1941-10-18,1963
melbourne,"Carroll, Bob",1941-10-18,1964
melbourne,"Matthews, Herbie",1943-05-10,1961
melbourne,"Matthews, Herbie",1943-05-10,1962
melbourne,"Matthews, Herbie",1943-05-10,1963
melbourne,"Matthews, Herbie",1943-05-10,1964
melbourne,"Mann, Len",1938-08-21,1960
melbourne,"Mann, Len",1938-08-21,1961
melbourne,"Mann, Len",1938-08-21,1962
melbourne,"Mann, Len",1938-08-21,1963
melbourne,"Mann, Len",1938-08-21,1964
melbourne,"Rowarth, Alan",1936-08-24,1958
melbourne,"Rowarth, Alan",1936-08-24,1959
melbourne,"Rowarth, Alan",1936-08-24,1960
melbourne,"Rowarth, Alan",1936-08-24,1961
melbourne,"Rowarth, Alan",1936-08-24,1962
melbourne,"Rowarth, Alan",1936-08-24,1963
melbourne,"Dawson, Ray",1941-05-08,1961
melbourne,"Dawson, Ray",1941-05-08,1962
melbourne,"Dawson, Ray",1941-05-08,1963
melbourne,"Nilsson, Ray",1938-11-26,1960
melbourne,"Nilsson, Ray",1938-11-26,1961
melbourne,"Nilsson, Ray",1938-11-26,1962
melbourne,"Nilsson, Ray",1938-11-26,1963
melbourne,"Thiessen, Tony",1942-05-25,1963
melbourne,"Jenkinson, Jim",1943-06-01,1962
melbourne,"Jenkinson, Jim",1943-06-01,1963
melbourne,"Byers, Garry",1939-01-13,1962
melbourne,"Byers, Garry",1939-01-13,1963
melbourne,"Mithen, Laurie",1934-04-15,1954
melbourne,"Mithen, Laurie",1934-04-15,1955
melbourne,"Mithen, Laurie",1934-04-15,1956
melbourne,"Mithen, Laurie",1934-04-15,1957
melbourne,"Mithen, Laurie",1934-04-15,1958
melbourne,"Mithen, Laurie",1934-04-15,1959
melbourne,"Mithen, Laurie",1934-04-15,1960
melbourne,"Mithen, Laurie",1934-04-15,1961
melbourne,"Mithen, Laurie",1934-04-15,1962
melbourne,"Johnson, Trevor",1935-01-25,1955
melbourne,"Johnson, Trevor",1935-01-25,1956
melbourne,"Johnson, Trevor",1935-01-25,1957
melbourne,"Johnson, Trevor",1935-01-25,1958
melbourne,"Johnson, Trevor",1935-01-25,1959
melbourne,"Johnson, Trevor",1935-01-25,1960
melbourne,"Johnson, Trevor",1935-01-25,1961
melbourne,"Johnson, Trevor",1935-01-25,1962
melbourne,"Tunbridge, Geoff",1932-04-07,1957
melbourne,"Tunbridge, Geoff",1932-04-07,1958
melbourne,"Tunbridge, Geoff",1932-04-07,1959
melbourne,"Tunbridge, Geoff",1932-04-07,1960
melbourne,"Tunbridge, Geoff",1932-04-07,1961
melbourne,"Tunbridge, Geoff",1932-04-07,1962
melbourne,"Thorogood, Ian",1936-08-25,1957
melbourne,"Thorogood, Ian",1936-08-25,1958
melbourne,"Thorogood, Ian",1936-08-25,1959
melbourne,"Thorogood, Ian",1936-08-25,1960
melbourne,"Thorogood, Ian",1936-08-25,1961
melbourne,"Thorogood, Ian",1936-08-25,1962
melbourne,"Jones, Dennis",1936-11-13,1956
melbourne,"Jones, Dennis",1936-11-13,1957
melbourne,"Jones, Dennis",1936-11-13,1958
melbourne,"Jones, Dennis",1936-11-13,1959
melbourne,"Jones, Dennis",1936-11-13,1960
melbourne,"Jones, Dennis",1936-11-13,1962
melbourne,"Gleeson, Terry",1933-10-16,1953
melbourne,"Gleeson, Terry",1933-10-16,1954
melbourne,"Gleeson, Terry",1933-10-16,1955
melbourne,"Gleeson, Terry",1933-10-16,1956
melbourne,"Gleeson, Terry",1933-10-16,1957
melbourne,"Gleeson, Terry",1933-10-16,1958
melbourne,"Gleeson, Terry",1933-10-16,1959
melbourne,"Gleeson, Terry",1933-10-16,1960
melbourne,"Gleeson, Terry",1933-10-16,1961
melbourne,"Gleeson, Terry",1933-10-16,1962
melbourne,"Laidlaw, Clyde",1933-11-27,1954
melbourne,"Laidlaw, Clyde",1933-11-27,1955
melbourne,"Laidlaw, Clyde",1933-11-27,1956
melbourne,"Laidlaw, Clyde",1933-11-27,1957
melbourne,"Laidlaw, Clyde",1933-11-27,1958
melbourne,"Laidlaw, Clyde",1933-11-27,1959
melbourne,"Laidlaw, Clyde",1933-11-27,1960
melbourne,"Laidlaw, Clyde",1933-11-27,1961
melbourne,"Laidlaw, Clyde",1933-11-27,1962
melbourne,"Case, Geoff",1935-09-15,1953
melbourne,"Case, Geoff",1935-09-15,1954
melbourne,"Case, Geoff",1935-09-15,1955
melbourne,"Case, Geoff",1935-09-15,1956
melbourne,"Case, Geoff",1935-09-15,1957
melbourne,"Case, Geoff",1935-09-15,1958
melbourne,"Case, Geoff",1935-09-15,1959
melbourne,"Case, Geoff",1935-09-15,1960
melbourne,"Case, Geoff",1935-09-15,1961
melbourne,"Case, Geoff",1935-09-15,1962
melbourne,"Ingwersen, Alec",1941-07-27,1962
melbourne,"Collins, Mike",1939-04-25,1961
melbourne,"Collins, Mike",1939-04-25,1962
melbourne,"Johnson, Bob",1935-06-03,1954
melbourne,"Johnson, Bob",1935-06-03,1955
melbourne,"Johnson, Bob",1935-06-03,1956
melbourne,"Johnson, Bob",1935-06-03,1957
melbourne,"Johnson, Bob",1935-06-03,1958
melbourne,"Johnson, Bob",1935-06-03,1959
melbourne,"Johnson, Bob",1935-06-03,1960
melbourne,"Johnson, Bob",1935-06-03,1961
melbourne,"Ridley, Ian",1934-02-15,1954
melbourne,"Ridley, Ian",1934-02-15,1955
melbourne,"Ridley, Ian",1934-02-15,1956
melbourne,"Ridley, Ian",1934-02-15,1957
melbourne,"Ridley, Ian",1934-02-15,1958
melbourne,"Ridley, Ian",1934-02-15,1959
melbourne,"Ridley, Ian",1934-02-15,1960
melbourne,"Ridley, Ian",1934-02-15,1961
melbourne,"Turner, Bob",1936-06-21,1957
melbourne,"Turner, Bob",1936-06-21,1958
melbourne,"Turner, Bob",1936-06-21,1960
melbourne,"Turner, Bob",1936-06-21,1961
melbourne,"Leslie, Bruce",1940-02-10,1961
melbourne,"Milner, George",1938-03-17,1960
melbourne,"Milner, George",1938-03-17,1961
melbourne,"Pinfold, Graeme",1936-04-24,1957
melbourne,"Pinfold, Graeme",1936-04-24,1958
melbourne,"Pinfold, Graeme",1936-04-24,1959
melbourne,"Pinfold, Graeme",1936-04-24,1960
melbourne,"Pinfold, Graeme",1936-04-24,1961
melbourne,"Leahy, John",1941-03-07,1961
melbourne,"Beckwith, John",1932-09-16,1951
melbourne,"Beckwith, John",1932-09-16,1952
melbourne,"Beckwith, John",1932-09-16,1953
melbourne,"Beckwith, John",1932-09-16,1954
melbourne,"Beckwith, John",1932-09-16,1955
melbourne,"Beckwith, John",1932-09-16,1956
melbourne,"Beckwith, John",1932-09-16,1957
melbourne,"Beckwith, John",1932-09-16,1958
melbourne,"Beckwith, John",1932-09-16,1959
melbourne,"Beckwith, John",1932-09-16,1960
melbourne,"Baker, Peter",1940-10-21,1960
melbourne,"McLean, Ian",1929-08-27,1951
melbourne,"McLean, Ian",1929-08-27,1952
melbourne,"McLean, Ian",1929-08-27,1953
melbourne,"McLean, Ian",1929-08-27,1954
melbourne,"McLean, Ian",1929-08-27,1955
melbourne,"McLean, Ian",1929-08-27,1956
melbourne,"McLean, Ian",1929-08-27,1957
melbourne,"McLean, Ian",1929-08-27,1958
melbourne,"McLean, Ian",1929-08-27,1959
melbourne,"McLean, Ian",1929-08-27,1960
melbourne,"Fenton-Smith, Dick",1931-10-19,1957
melbourne,"Fenton-Smith, Dick",1931-10-19,1958
melbourne,"Fenton-Smith, Dick",1931-10-19,1959
melbourne,"Brenchley, Peter",1936-10-23,1957
melbourne,"Brenchley, Peter",1936-10-23,1958
melbourne,"Brenchley, Peter",1936-10-23,1959
melbourne,"Wilson, Colin",1933-07-23,1954
melbourne,"Wilson, Colin",1933-07-23,1955
melbourne,"Wilson, Colin",1933-07-23,1956
melbourne,"Wilson, Colin",1933-07-23,1957
melbourne,"Wilson, Colin",1933-07-23,1958
melbourne,"Wilson, Colin",1933-07-23,1959
melbourne,"Webb, Athol",1935-09-13,1955
melbourne,"Webb, Athol",1935-09-13,1956
melbourne,"Webb, Athol",1935-09-13,1957
melbourne,"Webb, Athol",1935-09-13,1958
melbourne,"Webb, Athol",1935-09-13,1959
melbourne,"Marquis, Peter",1932-03-13,1953
melbourne,"Marquis, Peter",1932-03-13,1954
melbourne,"Marquis, Peter",1932-03-13,1955
melbourne,"Marquis, Peter",1932-03-13,1956
melbourne,"Marquis, Peter",1932-03-13,1957
melbourne,"Marquis, Peter",1932-03-13,1958
melbourne,"Carroll, Keith",1931-03-25,1952
melbourne,"Carroll, Keith",1931-03-25,1953
melbourne,"Carroll, Keith",1931-03-25,1954
melbourne,"Carroll, Keith",1931-03-25,1955
melbourne,"Carroll, Keith",1931-03-25,1956
melbourne,"Carroll, Keith",1931-03-25,1957
melbourne,"Carroll, Keith",1931-03-25,1958
melbourne,"Mithen, Kevin",1936-04-14,1957
melbourne,"Mithen, Kevin",1936-04-14,1958
melbourne,"Kerr, John",1934-07-15,1958
melbourne,"Cook, Peter",1932-11-01,1956
melbourne,"Cook, Peter",1932-11-01,1957
melbourne,"Cook, Peter",1932-11-01,1958
melbourne,"Wilkinson, Graeme",1938-03-31,1958
melbourne,"Crameri, Ben",1936-06-06,1957
melbourne,"Crameri, Ben",1936-06-06,1958
melbourne,"Sandral, Jim",1933-02-19,1956
melbourne,"Sandral, Jim",1933-02-19,1957
melbourne,"Mountain, Terry",1935-07-07,1957
melbourne,"Dunsford, Brian",1936-09-26,1957
melbourne,"Kerr, Graham",1934-04-06,1957
melbourne,"Atkinson, Dick",1934-06-30,1955
melbourne,"Atkinson, Dick",1934-06-30,1957
melbourne,"Bull, Tony",1930-05-24,1953
melbourne,"Bull, Tony",1930-05-24,1954
melbourne,"Bull, Tony",1930-05-24,1955
melbourne,"Bull, Tony",1930-05-24,1956
melbourne,"Bull, Tony",1930-05-24,1957
melbourne,"Byrne, Bill",1931-05-15,1957
melbourne,"McMahen, Noel",1926-10-30,1946
melbourne,"McMahen, Noel",1926-10-30,1947
melbourne,"McMahen, Noel",1926-10-30,1948
melbourne,"McMahen, Noel",1926-10-30,1949
melbourne,"McMahen, Noel",1926-10-30,1950
melbourne,"McMahen, Noel",1926-10-30,1951
melbourne,"McMahen, Noel",1926-10-30,1952
melbourne,"McMahen, Noel",1926-10-30,1953
melbourne,"McMahen, Noel",1926-10-30,1954
melbourne,"McMahen, Noel",1926-10-30,1955
melbourne,"McMahen, Noel",1926-10-30,1956
melbourne,"Cordner, Denis",1924-06-28,1943
melbourne,"Cordner, Denis",1924-06-28,1948
melbourne,"Cordner, Denis",1924-06-28,1949
melbourne,"Cordner, Denis",1924-06-28,1950
melbourne,"Cordner, Denis",1924-06-28,1951
melbourne,"Cordner, Denis",1924-06-28,1952
melbourne,"Cordner, Denis",1924-06-28,1953
melbourne,"Cordner, Denis",1924-06-28,1954
melbourne,"Cordner, Denis",1924-06-28,1955
melbourne,"Cordner, Denis",1924-06-28,1956
melbourne,"Spencer, Stuart",1932-02-03,1950
melbourne,"Spencer, Stuart",1932-02-03,1951
melbourne,"Spencer, Stuart",1932-02-03,1952
melbourne,"Spencer, Stuart",1932-02-03,1953
melbourne,"Spencer, Stuart",1932-02-03,1954
melbourne,"Spencer, Stuart",1932-02-03,1955
melbourne,"Spencer, Stuart",1932-02-03,1956
melbourne,"Lane, Ralph",1930-03-16,1951
melbourne,"Lane, Ralph",1930-03-16,1952
melbourne,"Lane, Ralph",1930-03-16,1953
melbourne,"Lane, Ralph",1930-03-16,1954
melbourne,"Lane, Ralph",1930-03-16,1955
melbourne,"Lane, Ralph",1930-03-16,1956
melbourne,"Melville, Ken",1931-02-11,1953
melbourne,"Melville, Ken",1931-02-11,1954
melbourne,"Melville, Ken",1931-02-11,1955
melbourne,"Melville, Ken",1931-02-11,1956
melbourne,"McGivern, Geoff",1930-12-27,1950
melbourne,"McGivern, Geoff",1930-12-27,1951
melbourne,"McGivern, Geoff",1930-12-27,1952
melbourne,"McGivern, Geoff",1930-12-27,1953
melbourne,"McGivern, Geoff",1930-12-27,1954
melbourne,"McGivern, Geoff",1930-12-27,1955
melbourne,"McGivern, Geoff",1930-12-27,1956
melbourne,"McKenzie, Robert",1928-12-19,1948
melbourne,"McKenzie, Robert",1928-12-19,1949
melbourne,"McKenzie, Robert",1928-12-19,1950
melbourne,"McKenzie, Robert",1928-12-19,1951
melbourne,"McKenzie, Robert",1928-12-19,1952
melbourne,"McKenzie, Robert",1928-12-19,1953
melbourne,"McKenzie, Robert",1928-12-19,1954
melbourne,"McKenzie, Robert",1928-12-19,1955
melbourne,"Clarke, Noel",1930-12-26,1951
melbourne,"Clarke, Noel",1930-12-26,1952
melbourne,"Clarke, Noel",1930-12-26,1953
melbourne,"Clarke, Noel",1930-12-26,1954
melbourne,"Clarke, Noel",1930-12-26,1955
melbourne,"Christie, Ken",1927-08-28,1951
melbourne,"Christie, Ken",1927-08-28,1952
melbourne,"Christie, Ken",1927-08-28,1953
melbourne,"Christie, Ken",1927-08-28,1954
melbourne,"Christie, Ken",1927-08-28,1955
melbourne,"Webster, Fred",1935-04-19,1955
melbourne,"Baumgartner, Ivan",1934-03-11,1955
melbourne,"Baker, Noel",1933-12-22,1953
melbourne,"Baker, Noel",1933-12-22,1955
melbourne,"Clarke, Kevin",1931-06-25,1955
melbourne,"Arnold, Lance",1926-05-06,1946
melbourne,"Arnold, Lance",1926-05-06,1947
melbourne,"Arnold, Lance",1926-05-06,1948
melbourne,"Arnold, Lance",1926-05-06,1949
melbourne,"Arnold, Lance",1926-05-06,1950
melbourne,"Arnold, Lance",1926-05-06,1951
melbourne,"Arnold, Lance",1926-05-06,1952
melbourne,"Arnold, Lance",1926-05-06,1953
melbourne,"Arnold, Lance",1926-05-06,1954
melbourne,"Collins, Geoff",1926-08-10,1948
melbourne,"Collins, Geoff",1926-08-10,1949
melbourne,"Collins, Geoff",1926-08-10,1950
melbourne,"Collins, Geoff",1926-08-10,1951
melbourne,"Collins, Geoff",1926-08-10,1952
melbourne,"Collins, Geoff",1926-08-10,1954
melbourne,"Albiston, Ken",1926-11-11,1952
melbourne,"Albiston, Ken",1926-11-11,1953
melbourne,"Albiston, Ken",1926-11-11,1954
melbourne,"Ferguson, John",1931-05-12,1951
melbourne,"Ferguson, John",1931-05-12,1952
melbourne,"Ferguson, John",1931-05-12,1953
melbourne,"Ferguson, John",1931-05-12,1954
melbourne,"Magee, Tom",1929-02-17,1954
melbourne,"Robinson, Keith",1930-08-04,1951
melbourne,"Robinson, Keith",1930-08-04,1954
melbourne,"Gloury, Leigh",1929-09-25,1953
melbourne,"Gloury, Leigh",1929-09-25,1954
melbourne,"Anderson, Dale",1931-06-10,1953
melbourne,"Anderson, Dale",1931-06-10,1954
melbourne,"Thomson, Jack",1929-01-25,1949
melbourne,"Thomson, Jack",1929-01-25,1950
melbourne,"Thomson, Jack",1929-01-25,1951
melbourne,"Thomson, Jack",1929-01-25,1952
melbourne,"Thomson, Jack",1929-01-25,1953
melbourne,"Whitaker, Neil",1931-04-09,1952
melbourne,"Whitaker, Neil",1931-04-09,1953
melbourne,"Schofield, Peter",1932-02-12,1953
melbourne,"Constable, Bob",1932-04-14,1953
melbourne,"Wilson, Jim",1930-08-04,1952
melbourne,"Wilson, Jim",1930-08-04,1953
melbourne,"Reeves, Maurie",1930-02-28,1953
melbourne,"Morrow, Bill",1928-10-05,1953
melbourne,"McKenzie, Ron",1930-11-29,1953
melbourne,"Paynter, Nevin",1930-06-01,1950
melbourne,"Paynter, Nevin",1930-06-01,1951
melbourne,"Paynter, Nevin",1930-06-01,1953
melbourne,"Woods, Mike",1926-08-01,1949
melbourne,"Woods, Mike",1926-08-01,1950
melbourne,"Woods, Mike",1926-08-01,1951
melbourne,"Woods, Mike",1926-08-01,1952
melbourne,"Woods, Mike",1926-08-01,1953
melbourne,"Krause, Alan",1931-08-14,1951
melbourne,"Krause, Alan",1931-08-14,1952
melbourne,"Krause, Alan",1931-08-14,1953
melbourne,"Cameron, Don",1931-07-17,1953
melbourne,"Orr, Max",1931-01-09,1952
melbourne,"Orr, Max",1931-01-09,1953
melbourne,"Bickford, George",1927-01-09,1945
melbourne,"Bickford, George",1927-01-09,1946
melbourne,"Bickford, George",1927-01-09,1947
melbourne,"Bickford, George",1927-01-09,1948
melbourne,"Bickford, George",1927-01-09,1949
melbourne,"Bickford, George",1927-01-09,1950
melbourne,"Bickford, George",1927-01-09,1951
melbourne,"Bickford, George",1927-01-09,1952
melbourne,"Johnston, Bob",1929-08-29,1950
melbourne,"Johnston, Bob",1929-08-29,1951
melbourne,"Johnston, Bob",1929-08-29,1952
melbourne,"McMahon, Ron",1927-03-29,1951
melbourne,"McMahon, Ron",1927-03-29,1952
melbourne,"OKeeffe, George",1930-08-12,1951
melbourne,"OKeeffe, George",1930-08-12,1952
melbourne,"Lehmann, Maurie",1931-05-18,1952
melbourne,"Jackson, Eddie",1925-03-16,1947
melbourne,"Jackson, Eddie",1925-03-16,1948
melbourne,"Jackson, Eddie",1925-03-16,1949
melbourne,"Jackson, Eddie",1925-03-16,1950
melbourne,"Jackson, Eddie",1925-03-16,1951
melbourne,"Jackson, Eddie",1925-03-16,1952
melbourne,"McLean, Tom",1931-11-30,1951
melbourne,"McLean, Tom",1931-11-30,1952
melbourne,"Lack, Harry",1927-10-31,1952
melbourne,"Smeaton, Bill",1928-12-11,1951
melbourne,"Smeaton, Bill",1928-12-11,1952
melbourne,"Love, Colin",1929-06-09,1949
melbourne,"Love, Colin",1929-06-09,1950
melbourne,"Love, Colin",1929-06-09,1951
melbourne,"Love, Colin",1929-06-09,1952
melbourne,"McKaige, Ken",1929-08-17,1951
melbourne,"McKaige, Ken",1929-08-17,1952
melbourne,"Peirce, Terry",1930-09-07,1951
melbourne,"Peirce, Terry",1930-09-07,1952
melbourne,"Toyne, Ian",1930-02-09,1952
melbourne,"Heywood, Doug",1924-12-12,1943
melbourne,"Heywood, Doug",1924-12-12,1944
melbourne,"Heywood, Doug",1924-12-12,1948
melbourne,"Heywood, Doug",1924-12-12,1949
melbourne,"Heywood, Doug",1924-12-12,1950
melbourne,"Heywood, Doug",1924-12-12,1951
melbourne,"Daly, Alan",1929-05-11,1951
melbourne,"Mason, Geoff",1930-05-06,1951
melbourne,"Cordner, John",1929-03-20,1951
melbourne,"Webb, Kevin",1928-10-02,1951
melbourne,"Hutchins, Ray",1929-03-23,1950
melbourne,"Hutchins, Ray",1929-03-23,1951
melbourne,"Dockett, Len",1920-03-05,1946
melbourne,"Dockett, Len",1920-03-05,1947
melbourne,"Dockett, Len",1920-03-05,1948
melbourne,"Dockett, Len",1920-03-05,1949
melbourne,"Dockett, Len",1920-03-05,1950
melbourne,"Dockett, Len",1920-03-05,1951
melbourne,"Rowse, Bob",1926-09-08,1951
melbourne,"Mueller, Jack",1915-09-09,1934
melbourne,"Mueller, Jack",1915-09-09,1935
melbourne,"Mueller, Jack",1915-09-09,1936
melbourne,"Mueller, Jack",1915-09-09,1937
melbourne,"Mueller, Jack",1915-09-09,1938
melbourne,"Mueller, Jack",1915-09-09,1939
melbourne,"Mueller, Jack",1915-09-09,1940
melbourne,"Mueller, Jack",1915-09-09,1941
melbourne,"Mueller, Jack",1915-09-09,1942
melbourne,"Mueller, Jack",1915-09-09,1943
melbourne,"Mueller, Jack",1915-09-09,1944
melbourne,"Mueller, Jack",1915-09-09,1945
melbourne,"Mueller, Jack",1915-09-09,1946
melbourne,"Mueller, Jack",1915-09-09,1947
melbourne,"Mueller, Jack",1915-09-09,1948
melbourne,"Mueller, Jack",1915-09-09,1949
melbourne,"Mueller, Jack",1915-09-09,1950
melbourne,"Cordner, Don",1922-01-21,1941
melbourne,"Cordner, Don",1922-01-21,1942
melbourne,"Cordner, Don",1922-01-21,1943
melbourne,"Cordner, Don",1922-01-21,1944
melbourne,"Cordner, Don",1922-01-21,1945
melbourne,"Cordner, Don",1922-01-21,1946
melbourne,"Cordner, Don",1922-01-21,1947
melbourne,"Cordner, Don",1922-01-21,1948
melbourne,"Cordner, Don",1922-01-21,1949
melbourne,"Cordner, Don",1922-01-21,1950
melbourne,"Deans, Billy",1922-12-02,1942
melbourne,"Deans, Billy",1922-12-02,1943
melbourne,"Deans, Billy",1922-12-02,1944
melbourne,"Deans, Billy",1922-12-02,1945
melbourne,"Deans, Billy",1922-12-02,1946
melbourne,"Deans, Billy",1922-12-02,1947
melbourne,"Deans, Billy",1922-12-02,1948
melbourne,"Deans, Billy",1922-12-02,1949
melbourne,"Deans, Billy",1922-12-02,1950
melbourne,"Rodda, Alby",1920-09-08,1939
melbourne,"Rodda, Alby",1920-09-08,1940
melbourne,"Rodda, Alby",1920-09-08,1941
melbourne,"Rodda, Alby",1920-09-08,1942
melbourne,"Rodda, Alby",1920-09-08,1943
melbourne,"Rodda, Alby",1920-09-08,1946
melbourne,"Rodda, Alby",1920-09-08,1947
melbourne,"Rodda, Alby",1920-09-08,1948
melbourne,"Rodda, Alby",1920-09-08,1949
melbourne,"Rodda, Alby",1920-09-08,1950
melbourne,"McGrath, Shane",1919-06-06,1940
melbourne,"McGrath, Shane",1919-06-06,1941
melbourne,"McGrath, Shane",1919-06-06,1944
melbourne,"McGrath, Shane",1919-06-06,1946
melbourne,"McGrath, Shane",1919-06-06,1947
melbourne,"McGrath, Shane",1919-06-06,1948
melbourne,"McGrath, Shane",1919-06-06,1949
melbourne,"McGrath, Shane",1919-06-06,1950
melbourne,"Rule, Stan",1924-01-17,1946
melbourne,"Rule, Stan",1924-01-17,1947
melbourne,"Rule, Stan",1924-01-17,1948
melbourne,"Rule, Stan",1924-01-17,1949
melbourne,"Rule, Stan",1924-01-17,1950
melbourne,"Spittle, Max",1920-06-13,1947
