team_id,Player,DOB,cap,number,games,won,drawn,lost,goals
melbourne,"Cordner, John",1929-03-20,719,21,6,1,0,5,NA
melbourne,"Webb, Kevin",1928-10-02,723,6,4,0,0,4,4
melbourne,"Hutchins, Ray",1929-03-23,705,24,5,0,0,5,NA
melbourne,"Dockett, Len",1920-03-05,665,32,102,61,1,40,47
melbourne,"Rowse, Bob",1926-09-08,710,27,6,0,0,6,NA
melbourne,"Mueller, Jack",1915-09-09,523,12,216,136,2,78,378
melbourne,"Cordner, Don",1922-01-21,595,21,166,90,1,75,23
melbourne,"Deans, Billy",1922-12-02,612,5,151,83,1,67,20
melbourne,"Rodda, Alby",1920-09-08,572,30,131,84,1,46,142
melbourne,"McGrath, Shane",1919-06-06,582,22,118,80,1,37,3
melbourne,"Rule, Stan",1924-01-17,662,31,74,49,1,24,13
melbourne,"Spittle, Max",1920-06-13,676,13,50,31,1,18,1
melbourne,"Craddock, Eddie",1927-10-30,675,6,30,19,1,10,45
melbourne,"Carlon, Ken",1923-10-05,686,23,30,22,0,8,6
melbourne,"McGowan, Alan",1926-08-07,684,20,22,14,0,8,7
melbourne,"Bedford, Dave",1926-08-29,698,26,4,2,0,2,NA
melbourne,"Pound, Arthur",1930-03-19,702,34,7,5,0,2,12
melbourne,"OToole, Con",1930-02-25,700,9,4,1,0,3,NA
melbourne,"Jeffers, Max",1929-11-14,701,15,6,5,0,1,5
melbourne,"Lourey, Greg",1927-08-01,681,17,7,6,0,1,1
melbourne,"Rollason, Ken",1928-07-12,685,27,11,6,0,5,13
melbourne,"Hiscock, Jack",1924-03-01,699,4,4,2,0,2,3
melbourne,"Bowman, Gordon",1927-02-10,651,11,53,31,1,21,9
melbourne,"Lock, Wally",1917-01-22,552,18,140,98,0,42,14
melbourne,"McLean, Col",1920-08-05,583,25,138,82,1,55,1
melbourne,"Toyne, Len",1922-07-12,691,15,12,9,0,3,18
melbourne,"Dullard, Adrian",1918-01-12,585,28,116,73,1,42,143
melbourne,"Harvey, Ray",1929-07-28,694,9,2,1,0,1,3
melbourne,"Chadwick, Bob",1927-02-08,692,4,2,1,0,1,NA
melbourne,"Hanna, Frank",1924-04-05,671,24,30,16,0,14,3
melbourne,"Dorgan, Jack",1926-11-08,689,17,3,3,0,0,NA
melbourne,"Shaw, Jim",1924-10-16,690,34,3,3,0,0,2
melbourne,"Roscoe, Eric",1922-12-28,679,14,17,9,0,8,11
melbourne,"Jones, Ray",1925-07-18,688,29,1,0,0,1,NA
melbourne,"Stone, Bob",1925-05-26,607,32,8,4,0,4,NA
melbourne,"Cox, Colin",1922-10-11,682,26,3,1,0,2,2
melbourne,"Smith, Norm",1915-11-21,543,4,210,134,2,74,546
melbourne,"Scanlan, Frank",1926-04-17,621,34,33,19,0,14,13
melbourne,"Crawley, Les",1927-03-11,683,9,4,3,0,1,NA
melbourne,"ORourke, Ernie",1926-04-08,653,27,39,23,0,16,46
melbourne,"Scanlan, Bill",1925-01-06,630,19,51,25,0,26,22
melbourne,"OConnor, Frank",1923-11-06,670,15,24,15,0,9,29
melbourne,"Robinson, Russ",1928-11-19,674,20,7,4,0,3,1
melbourne,"Hardie, Dave",1928-02-08,677,23,7,4,0,3,3
melbourne,"Mitchell, Jim",1920-11-26,669,37,42,29,0,13,33
melbourne,"Bell, Des",1923-05-23,668,36,7,5,0,2,4
melbourne,"Fanning, Fred",1921-11-05,580,6,104,52,0,52,411
melbourne,"Kennedy, Frank",1920-07-31,633,17,36,16,0,20,11
melbourne,"Stabb, Roy",1922-11-30,649,8,29,13,0,16,2
melbourne,"Newman, Dave",1923-02-28,673,2,4,2,0,2,1
melbourne,"Furniss, Jack",1914-12-11,549,26,57,40,0,17,2
melbourne,"Rowarth, Ern",1926-06-28,656,1,20,9,0,11,3
melbourne,"Hall, Ron",1921-04-17,643,14,17,8,0,9,2
melbourne,"Irwin, Ron",1923-10-23,626,3,51,24,0,27,NA
melbourne,"Cordner, Ted",1919-01-31,591,28,52,32,0,20,NA
melbourne,"Byfield, Arnold",1923-11-01,664,34,18,13,0,5,10
melbourne,"Quinn, Jack",1918-06-11,661,15,6,4,0,2,5
melbourne,"Copsey, Alf",1921-01-22,666,29,5,4,0,1,NA
melbourne,"Dowsing, Roy",1915-10-23,579,2,105,58,0,47,45
melbourne,"Kennedy, Dick",1925-09-12,652,24,13,4,0,9,11
melbourne,"Daly, Gerry",1915-01-19,576,27,19,15,0,4,2
melbourne,"Porter, Ivan",1918-09-08,641,9,25,11,0,14,31
melbourne,"Rowe, Harry",1925-02-02,660,29,2,0,0,2,NA
melbourne,"Conroy, Clem",1926-11-23,631,7,12,3,0,9,1
melbourne,"Shalless, Ralph",1923-01-28,628,27,4,1,0,3,3
melbourne,"Hingston, Dick",1915-12-16,564,32,64,50,0,14,NA
melbourne,"Wilson, Norm",1927-02-04,654,30,10,4,0,6,13
melbourne,"La Fontaine, Allan",1910-12-15,522,17,171,109,1,61,77
melbourne,"Baggott, Ron",1917-01-16,542,15,133,89,1,43,308
melbourne,"Lenne, George",1916-02-20,590,13,24,11,0,13,3
melbourne,"Kramer, Gordon",1921-11-04,606,10,23,9,0,14,2
melbourne,"Latham, Ralph",1924-10-17,647,29,16,5,0,11,11
melbourne,"Mitchell, Jack",1924-09-18,658,31,6,3,0,3,9
melbourne,"Edge, Bruce",1924-04-30,659,33,3,1,0,2,NA
melbourne,"Hughes, Frank",1921-02-09,657,31,8,4,0,4,NA
melbourne,"Newman, Charlie",1920-12-06,625,35,15,7,0,8,NA
melbourne,"Molloy, Keith",1924-08-07,616,27,12,7,0,5,NA
melbourne,"Oppy, Jim",1921-03-08,655,32,3,0,0,3,NA
melbourne,"New, Harry",1920-07-16,646,20,2,1,0,1,NA
melbourne,"Archibald, George",1919-10-06,587,14,47,19,0,28,5
melbourne,"Downey, Es",1923-08-11,636,36,22,10,0,12,7
melbourne,"Stock, Jack",1923-11-07,638,39,14,7,0,7,NA
melbourne,"Leverton, Norm",1924-10-09,648,23,2,1,0,1,NA
melbourne,"Taylor, Percy",1919-04-10,635,28,9,4,0,5,20
melbourne,"Beames, Percy",1911-07-27,486,24,213,113,1,99,323
melbourne,"Herbert, Bob",1919-03-11,617,20,27,14,0,13,38
melbourne,"Minnis, Jack",1922-01-26,613,32,25,12,0,13,6
melbourne,"Levey, Ken",1923-05-04,620,31,17,8,0,9,NA
melbourne,"Bennett, Lloyd",1916-04-08,637,19,9,4,0,5,4
melbourne,"Lewis, Warren",1923-04-10,593,11,8,4,0,4,3
melbourne,"Ryan, Jim",1918-08-29,645,NA,1,0,0,1,NA
melbourne,"Bencraft, Neil",1924-12-08,644,34,2,2,0,0,3
melbourne,"McPherson, Hughie",1918-08-21,594,16,37,14,0,23,14
melbourne,"Crimmins, Bryan",1919-10-25,642,37,1,0,0,1,NA
melbourne,"Bizzaca, Tony",1921-05-16,640,22,2,2,0,0,1
melbourne,"Compton, Jack",1918-02-14,639,1,3,0,0,3,2
melbourne,"Hewson, Don",1919-10-28,597,8,18,6,0,12,NA
melbourne,"Doherty, Jack",1915-08-05,623,23,9,5,0,4,NA
melbourne,"Bradley, Colin",1921-03-02,611,15,16,11,0,5,NA
melbourne,"Walsh, Darcy",1918-08-21,599,18,18,7,0,11,NA
melbourne,"Matthews, Norm",1915-08-30,544,11,15,3,1,11,1
melbourne,"Maher, Jack",1916-07-10,565,14,28,19,0,9,10
melbourne,"Bush, Tom",1918-01-07,601,5,5,3,0,2,2
melbourne,"Galbraith, Col",1920-04-03,632,27,4,1,0,3,NA
melbourne,"Gibbs, Les",1918-08-10,577,31,13,5,0,8,8
melbourne,"McGrath, Frank",1917-08-22,634,33,2,0,0,2,1
melbourne,"Kimberley, Ron",1914-07-15,573,21,15,10,0,5,4
melbourne,"Ferguson, Tom",1920-11-21,602,22,14,5,0,9,8
melbourne,"Shadbolt, Ken",1921-10-09,629,1,2,1,0,1,NA
melbourne,"Gibb, Maurie",1914-02-07,526,10,133,84,1,48,167
melbourne,"Deayton, Frank",1921-06-02,596,27,17,8,0,9,2
melbourne,"Hooper, Don",1914-04-14,492,18,56,18,0,38,30
melbourne,"Hobba, Ron",1918-03-15,615,26,8,3,0,5,NA
melbourne,"Marshall, Ron",1915-11-26,627,7,2,0,0,2,NA
melbourne,"Emselle, Richie",1917-09-24,555,9,92,65,0,27,7
melbourne,"White, Ron",1920-05-22,589,38,5,3,0,2,NA
melbourne,"Martin, Bryan",1918-09-22,604,36,5,4,0,1,NA
melbourne,"Dalton, Johnny",1919-08-10,622,33,2,1,0,1,2
melbourne,"Hart, Ernie",1912-06-04,619,36,1,0,0,1,NA
melbourne,"Dean, Harden",1913-10-13,553,29,4,1,0,3,NA
melbourne,"Helmer, Clyde",1916-04-22,614,NA,2,1,0,1,3
melbourne,"Powell, Danny",1922-05-29,605,35,7,2,0,5,6
melbourne,"Heal, Jack",1919-02-23,609,7,3,1,0,2,1
melbourne,"Wood, Ted",1916-04-05,610,20,2,0,0,2,NA
melbourne,"Franklin, Arthur",1918-02-06,603,22,3,0,0,3,2
melbourne,"McDonald, Jim",1913-06-15,608,NA,1,0,0,1,NA
melbourne,"Neenan, Bernie",1917-09-25,584,33,8,6,0,2,11
melbourne,"OKeefe, Jack",1915-09-29,574,29,46,35,0,11,27
melbourne,"Spargo, Bob",1913-07-07,600,3,2,0,0,2,NA
melbourne,"Truscott, Keith",1916-05-17,557,5,50,37,0,13,31
melbourne,"Shearer, Ray",1924-09-16,598,19,2,0,0,2,NA
melbourne,"Wartman, Ray",1915-01-29,538,23,125,88,1,36,61
melbourne,"Anderson, Syd",1918-01-03,575,36,52,41,0,11,12
melbourne,"Heal, Stan",1920-07-30,592,1,8,7,0,1,5
melbourne,"Fischer, Rowley",1910-02-24,508,8,137,88,1,48,34
melbourne,"Roberts, Frank",1912-02-27,548,19,86,61,0,25,5
melbourne,"Wilson, Mac",1922-07-29,588,26,5,3,0,2,2
melbourne,"Jones, Les",1910-02-22,510,13,121,74,1,46,88
melbourne,"Baxter, Bill",1919-05-29,571,3,20,15,0,5,NA
melbourne,"Ellis, Noel",1921-07-09,586,35,3,2,0,1,NA
melbourne,"Williams, Frank",1914-10-01,568,20,4,1,0,3,1
melbourne,"Jones, Gordon",1913-11-01,537,1,61,40,0,21,2
melbourne,"Barassi, Ron",1913-10-24,551,31,58,45,0,13,84
melbourne,"Ball, Harold",1920-05-29,569,11,33,28,0,5,33
melbourne,"Murnane, Hugh",1916-10-29,554,7,52,40,0,12,42
melbourne,"Atkins, Jack",1916-12-19,581,16,4,3,0,1,1
melbourne,"Buckley, Ted",1912-06-23,556,33,38,26,0,12,3
melbourne,"Harley, Harry",1916-02-06,567,22,20,15,0,5,5
melbourne,"Giles, Ian",1918-07-25,570,6,6,4,0,2,NA
melbourne,"Symonds, Derek",1918-10-11,578,35,1,0,0,1,NA
melbourne,"Reiffel, Lou",1910-11-05,547,2,35,22,0,13,73
melbourne,"Lewis, John",1901-09-13,546,3,46,32,0,14,18
melbourne,"McNamara, Pat",1912-01-10,527,28,54,38,0,16,NA
melbourne,"Glass, Eric",1910-02-22,509,16,78,43,1,34,135
melbourne,"Meehl, Sid",1914-01-26,528,11,24,13,1,10,2
melbourne,"McNaughton, Geoff",1916-10-17,566,21,2,2,0,0,NA
melbourne,"Regan, Ted",1915-06-06,562,25,4,2,0,2,NA
melbourne,"Catton, Len",1914-01-05,563,10,2,2,0,0,NA
melbourne,"Foster, Jack",1912-11-30,535,30,30,16,1,13,17
melbourne,"Ogden, Gordon",1909-02-14,453,32,134,70,2,62,3
melbourne,"Long, Harry",1910-02-13,462,20,117,51,1,65,21
melbourne,"Kinnear, Joe",1912-02-12,496,6,47,19,0,28,NA
melbourne,"Chandler, Bert",1913-10-07,558,25,11,7,0,4,NA
melbourne,"Penberthy, Stan",1906-06-03,559,27,11,6,0,5,NA
melbourne,"Ball, Jock",1912-02-16,534,29,11,6,0,5,NA
melbourne,"Backway, Fred",1913-10-02,539,21,3,1,0,2,1
melbourne,"Reilly, Beres",1914-09-17,561,11,3,1,0,2,1
melbourne,"Coolahan, Jack",1914-08-22,560,20,3,2,0,1,1
melbourne,"Deague, Bill",1912-10-14,505,5,56,25,1,30,11
melbourne,"Taylor, Bert",1911-06-02,524,35,39,17,1,21,23
melbourne,"Kelly, Frank",1910-12-23,521,25,31,13,1,17,1
melbourne,"Roberts, Archie",1910-07-16,503,6,36,15,0,21,NA
melbourne,"Ralston, Bill",1910-09-16,550,21,5,3,0,2,2
melbourne,"Feltscheer, Ken",1915-06-09,545,22,4,1,0,3,NA
melbourne,"Bennett, Jack",1913-02-21,519,10,43,22,1,20,28
melbourne,"Longhurst, Charlie",1911-04-08,515,9,40,19,0,21,1
melbourne,"Harrison, Jack",1915-10-17,520,6,3,1,0,2,2
melbourne,"Libbis, Billy",1903-07-02,514,22,39,14,0,25,25
melbourne,"Smith, Len",1912-02-09,529,26,19,9,0,10,3
melbourne,"Halloran, Frank",1912-12-13,540,33,3,2,0,1,1
melbourne,"Carr, Jack",1913-12-26,541,26,2,1,0,1,NA
melbourne,"Niven, Colin",1903-09-06,511,10,44,14,0,30,13
melbourne,"Taylor, Dick",1900-11-28,404,35,164,93,3,68,100
melbourne,"Sweeney, Bill",1914-06-02,533,35,4,2,0,2,3
melbourne,"Gillespie-Jones, Audley",1914-07-01,536,15,2,0,0,2,NA
melbourne,"Vine, Francis",1904-10-01,444,23,105,51,1,53,41
melbourne,"Pemberton, Edwin",1908-06-20,477,19,36,19,0,17,5
melbourne,"Sambell, Jack",1908-05-20,512,4,24,7,0,17,6
melbourne,"Young, Jack",1908-08-14,530,29,6,4,0,2,NA
melbourne,"Walsh, Billy",1911-02-18,532,34,3,2,0,1,2
melbourne,"Power, Jack",1910-03-16,478,31,36,11,0,25,6
melbourne,"Margitich, George",1908-11-18,474,3,75,31,0,44,267
melbourne,"Niven, Ray",1910-03-06,531,33,2,1,0,1,2
melbourne,"Vanthoff, Bill",1909-01-01,475,21,60,21,0,39,42
melbourne,"Riley, Lou",1909-09-07,502,26,20,7,0,13,27
melbourne,"Murray, Wyn",1908-07-04,465,2,65,28,1,36,4
melbourne,"Wilson, Ron",1915-06-05,525,19,1,0,0,1,NA
melbourne,"Johnson, Bob",1902-06-27,436,16,113,62,2,49,302
melbourne,"Usher, Ray",1904-10-16,459,34,82,36,2,44,2
melbourne,"Avery, Bert",1907-10-05,484,7,39,10,0,29,2
melbourne,"Streeter, Percy",1911-07-29,516,25,2,0,0,2,NA
melbourne,"Conole, Reg",1902-04-23,480,22,47,18,0,29,6
melbourne,"Ryan, Alan",1911-06-03,504,12,13,4,0,9,NA
melbourne,"Barnett, Noel",1908-11-22,513,1,11,3,0,8,2
melbourne,"Robinson, Bill",1908-09-06,517,28,3,0,0,3,1
melbourne,"Tymms, Bill",1903-08-16,425,26,91,52,2,37,7
melbourne,"Tyson, Cliff",1909-09-18,518,30,2,0,0,2,1
melbourne,"McInnes, Geoff",1909-02-05,493,10,5,0,0,5,4
melbourne,"Warne-Smith, Ivor",1897-10-29,355,14,146,85,3,58,110
melbourne,"Davidson, Jimmy",1904-08-13,420,29,137,79,3,55,62
melbourne,"Adams, Bill",1900-12-11,489,8,16,4,0,12,12
melbourne,"Dickens, Arthur",1903-06-19,491,9,13,4,0,9,7
melbourne,"Earle, Bill",1910-01-21,499,25,9,1,0,8,NA
melbourne,"Pickford, Jack",1904-04-18,507,40,2,0,0,2,NA
melbourne,"Nolan, Leo",1910-02-09,495,1,6,0,0,6,4
melbourne,"Ogden, Terry",1911-03-25,506,11,3,1,0,2,NA
melbourne,"McMahon, Tom",1907-12-29,498,15,2,0,0,2,NA
melbourne,"Abernethy, Jim",1902-11-04,407,4,130,71,2,57,61
melbourne,"Jackson, Webber",1909-12-02,473,28,24,10,0,14,5
melbourne,"Rutherford, Ron",1906-06-15,501,33,1,0,0,1,1
melbourne,"Hogan, Joe",1909-11-08,500,13,1,0,0,1,NA
melbourne,"Davidson, Hec",1908-03-29,472,5,20,11,0,9,5
melbourne,"Sellers, Ike",1905-07-17,497,35,2,0,0,2,NA
melbourne,"Thomas, Ted",1898-08-09,386,3,104,58,3,43,3
melbourne,"Steel, Howard",1911-05-14,482,30,9,3,0,6,3
melbourne,"Smith, Frank",1905-03-05,485,11,14,6,0,8,NA
melbourne,"Esposito, Ted",1908-05-23,466,6,40,21,1,18,12
melbourne,"Moodie, Jim",1905-12-01,456,38,16,8,0,8,3
melbourne,"Cunningham, Dan",1907-11-23,490,30,1,0,0,1,NA
melbourne,"Richardson, Jack",1906-12-06,494,14,1,0,0,1,NA
melbourne,"Green, Ossie",1906-03-11,435,5,32,23,0,9,1
melbourne,"Cassidy, George",1905-08-19,468,37,13,10,0,3,5
melbourne,"Cutler, Bill",1900-07-28,471,18,22,14,0,8,6
melbourne,"Gough, Lew",1903-09-01,483,31,5,2,0,3,NA
melbourne,"Collins, Jack",1904-10-04,408,10,127,79,3,45,7
melbourne,"Collins, Billy",1909-11-29,487,25,2,0,0,2,NA
melbourne,"Wittman, Stan",1901-06-01,417,1,109,68,3,38,132
melbourne,"Lindsay, Gordon",1911-05-01,488,13,1,0,0,1,NA
melbourne,"Crapper, Harry",1905-01-15,479,15,12,8,0,4,7
melbourne,"MacDonald, Bill",1906-03-07,463,17,32,18,1,13,3
melbourne,"Deane, Col",1900-07-11,427,31,82,59,3,20,53
melbourne,"Frood, Geoff",1906-03-13,481,33,1,0,0,1,2
melbourne,"Driver, Vince",1908-01-07,454,7,9,7,0,2,NA
melbourne,"Jackson, Colin",1906-03-06,476,24,2,2,0,0,NA
melbourne,"Corbett, Bob",1895-11-23,364,12,161,85,3,73,9
melbourne,"Comber, Mick",1903-04-17,470,21,1,0,0,1,1
melbourne,"White, Herbert",1907-06-06,438,8,67,49,1,17,27
melbourne,"McConville, Tommy",1901-03-28,447,5,35,22,2,11,58
melbourne,"Barnes, Charlie",1903-04-25,450,18,33,20,1,12,NA
melbourne,"Jones, Tom",1904-04-03,431,25,11,10,0,1,14
melbourne,"Proudfoot, Alec",1906-09-14,469,18,1,1,0,0,NA
melbourne,"Haw, Jack",1902-12-27,458,24,13,9,2,2,6
melbourne,"Beaumont, Art",1904-12-08,467,11,2,0,1,1,NA
melbourne,"McCrae, Henry",1910-07-24,464,28,3,2,0,1,7
melbourne,"Carr, Clem",1901-06-05,460,19,4,2,0,2,NA
melbourne,"Chadwick, Bert",1897-11-15,363,17,141,71,3,67,45
melbourne,"Dunbar, Hugh",1903-06-27,398,28,97,58,1,38,48
melbourne,"Mollison, Derek",1901-10-22,406,16,66,30,1,35,30
melbourne,"Coy, Harry",1900-02-04,381,19,115,61,3,51,4
melbourne,"London, Hollington",1904-06-30,461,21,1,1,0,0,1
melbourne,"Latham, Bill",1907-03-04,451,39,9,7,0,2,NA
melbourne,"Streeter, Charlie",1895-08-15,366,9,133,68,3,62,10
melbourne,"Wood, Barney",1901-12-22,455,2,5,3,0,2,NA
melbourne,"Beare, Gerry",1905-07-03,457,21,2,2,0,0,NA
melbourne,"Hope, Allan",1903-02-19,452,6,4,4,0,0,7
melbourne,"Meade, Les",1904-11-04,448,20,7,6,0,1,NA
melbourne,"Moyes, Harry",1896-07-28,430,22,45,33,1,11,106
melbourne,"Tulloh, Percy",1900-09-19,387,18,69,27,2,40,115
melbourne,"Davie, Harry",1905-05-22,421,24,49,34,1,14,160
melbourne,"Young, Charles",1905-10-26,449,26,2,1,0,1,NA
melbourne,"Dick, Fred",1898-11-18,443,33,6,5,0,1,1
melbourne,"Hannan, Peter",1908-10-18,445,25,2,1,0,1,NA
melbourne,"Shaw, Eddie",1903-07-10,446,34,1,1,0,0,NA
melbourne,"Jorgensen, Frank",1902-08-19,424,7,13,8,0,5,1
melbourne,"Veal, Jim",1901-09-13,442,6,4,2,0,2,1
melbourne,"Duff, Dave",1901-06-15,441,34,11,9,0,2,26
melbourne,"Lawrence, Bert",1902-01-07,439,30,3,2,0,1,NA
melbourne,"OBrien, Tom",1904-04-13,437,21,4,2,0,2,NA
melbourne,"Cannan, Jack",1899-01-14,426,33,6,3,0,3,9
melbourne,"Andersen, Eric",1904-07-02,434,32,2,1,0,1,2
melbourne,"Pie, Bruce",1902-05-18,440,11,1,0,0,1,NA
melbourne,"Lilley, Charlie",1892-07-03,272,8,132,38,2,92,5
melbourne,"Heinz, George",1891-10-08,333,15,106,38,3,65,97
melbourne,"Wilson, Alf",1902-05-20,394,20,41,15,0,26,10
melbourne,"Wyatt, Clarrie",1904-04-27,433,2,1,0,0,1,NA
melbourne,"Richardson, Frank",1897-11-16,432,23,2,2,0,0,NA
melbourne,"Sullivan, Jimmy",1896-04-08,429,25,6,4,1,1,NA
melbourne,"Donnelly, Gerry",1903-08-07,423,5,12,9,1,2,4
melbourne,"Shelton, Bill",1902-08-03,349,13,54,11,1,42,17
melbourne,"Wright, Max",1901-04-13,422,26,2,2,0,0,NA
melbourne,"Parker, Ted",1903-11-07,428,6,1,1,0,0,NA
melbourne,"Ewer, Bobby",1904-07-02,418,21,7,0,0,7,1
melbourne,"Anthony, Mick",1894-08-08,362,7,52,13,1,38,4
melbourne,"Dunbar, Edgar",1902-04-12,396,33,28,9,0,19,5
melbourne,"Donaldson, Eric",1899-08-27,414,30,13,2,0,11,NA
melbourne,"Wilson, Percy",1889-03-31,388,25,51,18,2,31,20
melbourne,"Simmonds, George",1895-07-16,419,27,4,0,0,4,4
melbourne,"Elliman, Dave",1902-03-17,360,11,20,5,0,15,18
melbourne,"Moore, Vern",1895-05-11,403,34,14,2,0,12,8
melbourne,"Elliott, Tom",1901-03-29,412,4,11,2,0,9,2
melbourne,"James, Roy",1900-01-28,410,23,3,0,0,3,1
melbourne,"Harker, Harry",1887-12-22,367,5,54,19,2,33,146
melbourne,"Glasscock, Marcus",1900-09-03,415,31,6,0,0,6,NA
melbourne,"Egan, Jack",1898-02-22,416,6,3,0,0,3,1
melbourne,"Carter, Wally",1898-06-11,411,26,5,2,0,3,1
melbourne,"Robertson, Jack",1902-06-23,413,20,3,0,0,3,NA
melbourne,"Flanagan, Joe",1898-04-03,382,2,36,11,1,24,1
melbourne,"Makin, Jim",1896-06-22,405,22,16,3,0,13,1
melbourne,"Peck, Eric",1899-08-01,402,34,6,2,0,4,NA
melbourne,"Lord, John",1899-09-16,384,11,24,11,2,11,7
melbourne,"Allen, Bill",1889-07-07,231,1,142,44,3,95,54
melbourne,"Abernethy, Bob",1900-03-04,409,6,2,0,0,2,NA
melbourne,"House, Jack",1888-03-21,334,21,56,17,1,38,31
melbourne,"Bourke, Pat",1894-11-18,390,30,19,9,1,9,6
melbourne,"Matthews, Herb",1894-09-02,338,6,50,14,1,35,24
melbourne,"Oldham, Alf",1899-10-16,399,4,3,2,0,1,2
melbourne,"Cambridge, Artie",1901-12-25,401,30,2,1,0,1,NA
melbourne,"Dunbar, Harold",1900-10-01,397,28,5,2,0,3,2
melbourne,"Corby, John",1898-12-28,400,22,1,0,0,1,1
melbourne,"Boyd, Les",1895-03-01,373,23,17,3,2,12,6
melbourne,"Long, Fred",1896-05-27,395,31,6,3,0,3,NA
melbourne,"Farrow, Alec",1894-02-08,358,4,33,8,2,23,10
melbourne,"Lethlean, Clarrie",1900-07-12,383,16,9,3,2,4,NA
melbourne,"Bruce, Harry",1895-07-12,380,22,7,3,2,2,1
melbourne,"Ogilvy, Alex",1901-12-26,393,33,4,3,0,1,NA
melbourne,"Gray, Alec",1891-05-12,303,14,52,12,0,40,NA
melbourne,"Brake, Jack",1890-11-11,325,10,17,9,1,7,2
melbourne,"Lyon, Francis",1895-08-10,391,4,1,1,0,0,NA
melbourne,"Lyte, Bill",1898-08-21,392,4,1,1,0,0,NA
melbourne,"Walker, George",1894-05-14,301,20,49,11,0,38,NA
melbourne,"Thomas, Enos",1892-04-28,385,26,2,0,1,1,1
melbourne,"Wallace, Les",1894-05-22,389,29,1,0,0,1,NA
melbourne,"Odgers, Hughie",1889-12-21,210,12,59,20,1,38,2
melbourne,"Little, Leo",1892-02-22,350,31,12,2,0,10,4
melbourne,"Rowe, Vern",1896-03-11,370,26,7,2,0,5,7
melbourne,"Dobrigh, Leo",1898-12-06,378,34,1,0,0,1,NA
melbourne,"Neal, Aubrey",1893-07-31,379,35,1,0,0,1,NA
melbourne,"Hutcheson, Syd",1897-10-05,365,22,11,5,0,6,NA
melbourne,"Garlick, George",1895-08-17,369,29,5,2,0,3,4
melbourne,"OCarroll, Joe",1891-03-21,368,20,3,1,0,2,2
melbourne,"Henderson, Norm",1901-03-07,377,32,2,0,0,2,2
melbourne,"Huntington, Jack",1893-05-23,298,19,43,14,0,29,43
melbourne,"Campbell, Bruce",1890-05-02,374,30,5,1,0,4,4
melbourne,"McIntyre, Bill",1897-07-29,375,24,3,0,0,3,NA
melbourne,"Ellis, Reg",1891-02-22,376,31,1,0,0,1,NA
melbourne,"Bryan, Claude",1892-12-23,319,26,14,6,0,8,1
melbourne,"Tonkin, Eric",1894-01-11,340,2,20,3,0,17,19
melbourne,"Tampling, Harry",1896-11-22,372,27,1,0,0,1,NA
melbourne,"Baquie, Jack",1886-07-10,168,11,50,13,0,37,14
melbourne,"Fawcett, Bill",1890-05-15,371,24,1,1,0,0,NA
melbourne,"Bodington, Bob",1894-12-22,356,18,5,0,0,5,NA
melbourne,"McKenzie, Bill",1889-01-31,222,4,112,34,1,77,11
melbourne,"Love, Percy",1899-10-06,337,3,11,0,0,11,6
melbourne,"Mawhinney, Alec",1894-12-01,354,20,9,0,0,9,NA
melbourne,"Chisholm, Eric",1892-03-13,357,19,5,0,0,5,2
melbourne,"Selover, Harry",1898-07-24,361,34,3,0,0,3,2
melbourne,"Kenney, Con",1896-06-21,335,17,9,0,0,9,5
melbourne,"Coulter, Gordon",1898-10-05,332,10,8,0,0,8,2
melbourne,"Huntington, Stan",1889-04-17,347,18,3,0,0,3,3
melbourne,"Grigg, Archie",1895-02-15,359,32,3,0,0,3,1
melbourne,"Salvana, Lou",1897-01-20,346,24,6,0,0,6,3
melbourne,"McLean, Allan",1899-01-28,342,19,5,0,0,5,NA
melbourne,"Brunier, Bill",1889-04-28,317,22,9,2,0,7,8
melbourne,"Armstrong, Charlie",1883-03-10,268,21,30,3,0,27,1
melbourne,"Hall, Cyril",1889-12-14,341,26,9,0,0,9,NA
melbourne,"McMahon, John",1900-10-04,339,9,3,0,0,3,NA
melbourne,"Connors, Matt",1894-10-23,351,28,3,0,0,3,NA
melbourne,"Hore, Bill",1890-03-24,352,7,2,0,0,2,NA
melbourne,"Love, Bob",1896-07-20,336,5,8,0,0,8,1
melbourne,"Salvado, Alex",1890-10-19,343,23,5,0,0,5,2
melbourne,"Landy, Gordon",1900-01-13,353,NA,1,0,0,1,1
melbourne,"Connole, Jack",1890-07-29,312,34,14,1,0,13,12
melbourne,"Nichols, Les",1891-08-02,348,13,1,0,0,1,NA
melbourne,"Evans, Jack",1891-03-28,265,8,61,21,0,40,5
melbourne,"Cummins, Frank",1896-09-26,344,29,1,0,0,1,NA
melbourne,"Richardson, Howard",1894-10-29,345,25,1,0,0,1,NA
melbourne,"Gibb, Reg",1892-11-10,328,19,11,3,0,8,1
melbourne,"Johnston, Teddy",1891-09-03,322,23,11,4,0,7,1
melbourne,"Brereton, Harry",1887-06-13,206,2,85,39,2,44,187
melbourne,"George, Alf",1884-09-07,246,3,55,21,1,33,12
melbourne,"Hassett, Johnny",1891-01-15,287,1,17,9,0,8,11
melbourne,"Doubleday, Jack",1890-05-28,320,27,17,9,0,8,4
melbourne,"McKenzie, Jack",1881-11-10,323,3,16,8,0,8,10
melbourne,"Elston, Bill",1897-12-04,330,31,4,1,0,3,1
melbourne,"McQuade, Martin",1894-10-19,331,30,2,0,0,2,1
